# initial_tempo=120 bpm
# tempo_change_tick=267226 bpm=147
# tempo_change_tick=267274 bpm=147
# tempo_change_tick=267322 bpm=147
# tempo_change_tick=267370 bpm=147
# tempo_change_tick=267418 bpm=148
# tempo_change_tick=267466 bpm=148
# tempo_change_tick=267514 bpm=148
# tempo_change_tick=267562 bpm=148
# tempo_change_tick=267610 bpm=148
# tempo_change_tick=267658 bpm=148
# tempo_change_tick=267706 bpm=148
# tempo_change_tick=267754 bpm=148
# tempo_change_tick=267802 bpm=148
# tempo_change_tick=267850 bpm=148
# tempo_change_tick=267898 bpm=148
# tempo_change_tick=267946 bpm=148
# tempo_change_tick=267994 bpm=149
# tempo_change_tick=268042 bpm=149
# tempo_change_tick=268090 bpm=149
# tempo_change_tick=268138 bpm=149
# tempo_change_tick=268186 bpm=149
# tempo_change_tick=268234 bpm=149
# tempo_change_tick=268282 bpm=149
# tempo_change_tick=268330 bpm=149
# tempo_change_tick=268378 bpm=149
# tempo_change_tick=268426 bpm=149
# tempo_change_tick=268474 bpm=149
# tempo_change_tick=268522 bpm=149
# tempo_change_tick=268570 bpm=149
# tempo_change_tick=268618 bpm=150
# tempo_change_tick=268666 bpm=150
# tempo_change_tick=268714 bpm=150
# tempo_change_tick=268750 bpm=150
# tempo_change_tick=268800 bpm=150
# tempo_change_tick=445440 bpm=150
# tempo_change_tick=445470 bpm=151
# tempo_change_tick=445518 bpm=151
# tempo_change_tick=445566 bpm=151
# tempo_change_tick=445614 bpm=151
# tempo_change_tick=445662 bpm=151
# tempo_change_tick=445710 bpm=151
# tempo_change_tick=445758 bpm=151
# tempo_change_tick=445806 bpm=151
# tempo_change_tick=445854 bpm=151
# tempo_change_tick=445902 bpm=151
# tempo_change_tick=445950 bpm=151
# tempo_change_tick=445998 bpm=151
# tempo_change_tick=446046 bpm=151
# tempo_change_tick=446094 bpm=152
# tempo_change_tick=446142 bpm=152
# tempo_change_tick=446190 bpm=152
# tempo_change_tick=446238 bpm=152
# tempo_change_tick=446286 bpm=152
# tempo_change_tick=446334 bpm=152
# tempo_change_tick=446382 bpm=152
# tempo_change_tick=446430 bpm=152
# tempo_change_tick=446478 bpm=152
# tempo_change_tick=446526 bpm=152
# tempo_change_tick=446574 bpm=152
# tempo_change_tick=446622 bpm=152
# tempo_change_tick=446670 bpm=152
# tempo_change_tick=446718 bpm=152
# tempo_change_tick=446766 bpm=152
# tempo_change_tick=446814 bpm=152
# tempo_change_tick=446862 bpm=152
# tempo_change_tick=446910 bpm=152
# tempo_change_tick=446958 bpm=153
# tempo_change_tick=447006 bpm=153
# tempo_change_tick=447054 bpm=153
# tempo_change_tick=447102 bpm=153
# tempo_change_tick=447150 bpm=153
# tempo_change_tick=447198 bpm=153
# tempo_change_tick=447246 bpm=153
# tempo_change_tick=447294 bpm=153
# tempo_change_tick=447342 bpm=153
# tempo_change_tick=447390 bpm=153
# tempo_change_tick=447438 bpm=153
# tempo_change_tick=447486 bpm=153
# tempo_change_tick=447534 bpm=153
# tempo_change_tick=447582 bpm=153
# tempo_change_tick=447630 bpm=153
# tempo_change_tick=447678 bpm=153
# tempo_change_tick=447726 bpm=153
# tempo_change_tick=447774 bpm=154
# tempo_change_tick=447822 bpm=154
# tempo_change_tick=447870 bpm=154
# tempo_change_tick=447918 bpm=154
# tempo_change_tick=447966 bpm=154
# tempo_change_tick=448014 bpm=154
# tempo_change_tick=448062 bpm=154
# tempo_change_tick=448110 bpm=154
# tempo_change_tick=448158 bpm=154
# tempo_change_tick=448206 bpm=154
# tempo_change_tick=448254 bpm=154
# tempo_change_tick=448302 bpm=154
# tempo_change_tick=448350 bpm=154
# tempo_change_tick=448398 bpm=154
# tempo_change_tick=448446 bpm=154
# tempo_change_tick=448494 bpm=154
# tempo_change_tick=448542 bpm=154
# tempo_change_tick=448590 bpm=154
# tempo_change_tick=448638 bpm=155
# tempo_change_tick=448686 bpm=155
# tempo_change_tick=448734 bpm=155
# tempo_change_tick=448782 bpm=155
# tempo_change_tick=448830 bpm=155
# tempo_change_tick=448878 bpm=155
# tempo_change_tick=448926 bpm=155
# tempo_change_tick=448974 bpm=155
# tempo_change_tick=449022 bpm=155
# tempo_change_tick=449070 bpm=155
# tempo_change_tick=449118 bpm=155
# tempo_change_tick=449166 bpm=155
# tempo_change_tick=449214 bpm=155
# tempo_change_tick=449262 bpm=155
# tempo_change_tick=449310 bpm=155
# tempo_change_tick=449358 bpm=155
# tempo_change_tick=449406 bpm=155
# tempo_change_tick=449454 bpm=156
# tempo_change_tick=449502 bpm=156
# tempo_change_tick=449550 bpm=156
# tempo_change_tick=449598 bpm=156
# tempo_change_tick=449646 bpm=156
# tempo_change_tick=449694 bpm=156
# tempo_change_tick=449742 bpm=156
# tempo_change_tick=449790 bpm=156
# tempo_change_tick=449838 bpm=156
# tempo_change_tick=449886 bpm=156
# tempo_change_tick=449934 bpm=156
# tempo_change_tick=449982 bpm=156
# tempo_change_tick=450030 bpm=156
# tempo_change_tick=450078 bpm=156
# tempo_change_tick=450126 bpm=156
# tempo_change_tick=450174 bpm=156
# tempo_change_tick=450222 bpm=156
# tempo_change_tick=450270 bpm=157
# tempo_change_tick=450318 bpm=157
# tempo_change_tick=450366 bpm=157
# tempo_change_tick=450414 bpm=157
# tempo_change_tick=450462 bpm=157
# tempo_change_tick=450510 bpm=157
# tempo_change_tick=450558 bpm=157
# tempo_change_tick=450606 bpm=157
# tempo_change_tick=450654 bpm=157
# tempo_change_tick=450702 bpm=157
# tempo_change_tick=450750 bpm=157
# tempo_change_tick=450798 bpm=157
# tempo_change_tick=450846 bpm=157
# tempo_change_tick=450894 bpm=157
# tempo_change_tick=450942 bpm=157
# tempo_change_tick=450990 bpm=157
# tempo_change_tick=451038 bpm=157
# tempo_change_tick=451086 bpm=157
# tempo_change_tick=451134 bpm=158
# tempo_change_tick=451182 bpm=158
# tempo_change_tick=451230 bpm=158
# tempo_change_tick=451278 bpm=158
# tempo_change_tick=451326 bpm=158
# tempo_change_tick=451374 bpm=158
# tempo_change_tick=451422 bpm=158
# tempo_change_tick=451470 bpm=158
# tempo_change_tick=451518 bpm=158
# tempo_change_tick=451566 bpm=158
# tempo_change_tick=451614 bpm=158
# tempo_change_tick=451662 bpm=158
# tempo_change_tick=451710 bpm=158
# tempo_change_tick=451758 bpm=158
# tempo_change_tick=451806 bpm=158
# tempo_change_tick=451854 bpm=158
# tempo_change_tick=451902 bpm=158
# tempo_change_tick=451950 bpm=159
# tempo_change_tick=451998 bpm=159
# tempo_change_tick=452046 bpm=159
# tempo_change_tick=452094 bpm=159
# tempo_change_tick=452142 bpm=159
# tempo_change_tick=452190 bpm=159
# tempo_change_tick=452238 bpm=159
# tempo_change_tick=452286 bpm=159
# tempo_change_tick=452334 bpm=159
# tempo_change_tick=452382 bpm=159
# tempo_change_tick=452430 bpm=159
# tempo_change_tick=452478 bpm=159
# tempo_change_tick=452526 bpm=159
# tempo_change_tick=452574 bpm=159
# tempo_change_tick=452622 bpm=159
# tempo_change_tick=452670 bpm=159
# tempo_change_tick=452718 bpm=159
# tempo_change_tick=452766 bpm=159
# tempo_change_tick=452814 bpm=160
# tempo_change_tick=452862 bpm=160
# tempo_change_tick=452910 bpm=160
# tempo_change_tick=452958 bpm=160
# tempo_change_tick=453006 bpm=160
# tempo_change_tick=453054 bpm=160
# tempo_change_tick=453090 bpm=160
# tempo_change_tick=453120 bpm=160
# tempo_change_tick=568320 bpm=160
# tempo_change_tick=568340 bpm=163
# tempo_change_tick=568388 bpm=163
# tempo_change_tick=568436 bpm=163
# tempo_change_tick=568484 bpm=163
# tempo_change_tick=568532 bpm=163
# tempo_change_tick=568580 bpm=163
# tempo_change_tick=568628 bpm=163
# tempo_change_tick=568676 bpm=163
# tempo_change_tick=568724 bpm=163
# tempo_change_tick=568772 bpm=163
# tempo_change_tick=568820 bpm=163
# tempo_change_tick=568868 bpm=163
# tempo_change_tick=568916 bpm=163
# tempo_change_tick=568964 bpm=163
# tempo_change_tick=569012 bpm=163
# tempo_change_tick=569060 bpm=163
# tempo_change_tick=569108 bpm=163
# tempo_change_tick=569156 bpm=163
# tempo_change_tick=569204 bpm=163
# tempo_change_tick=569252 bpm=163
# tempo_change_tick=569300 bpm=163
# tempo_change_tick=569348 bpm=163
# tempo_change_tick=569396 bpm=163
# tempo_change_tick=569444 bpm=163
# tempo_change_tick=569492 bpm=163
# tempo_change_tick=569540 bpm=163
# tempo_change_tick=569588 bpm=163
# tempo_change_tick=569636 bpm=163
# tempo_change_tick=569684 bpm=163
# tempo_change_tick=569732 bpm=163
# tempo_change_tick=569780 bpm=163
# tempo_change_tick=569828 bpm=164
# tempo_change_tick=569876 bpm=164
# tempo_change_tick=569924 bpm=164
# tempo_change_tick=569972 bpm=164
# tempo_change_tick=570020 bpm=164
# tempo_change_tick=570068 bpm=164
# tempo_change_tick=570116 bpm=164
# tempo_change_tick=570164 bpm=164
# tempo_change_tick=570212 bpm=164
# tempo_change_tick=570260 bpm=164
# tempo_change_tick=570308 bpm=164
# tempo_change_tick=570356 bpm=164
# tempo_change_tick=570404 bpm=164
# tempo_change_tick=570452 bpm=164
# tempo_change_tick=570500 bpm=164
# tempo_change_tick=570548 bpm=164
# tempo_change_tick=570596 bpm=164
# tempo_change_tick=570644 bpm=164
# tempo_change_tick=570692 bpm=164
# tempo_change_tick=570740 bpm=164
# tempo_change_tick=570788 bpm=164
# tempo_change_tick=570836 bpm=164
# tempo_change_tick=570884 bpm=164
# tempo_change_tick=570932 bpm=164
# tempo_change_tick=570980 bpm=164
# tempo_change_tick=571028 bpm=164
# tempo_change_tick=571076 bpm=164
# tempo_change_tick=571124 bpm=164
# tempo_change_tick=571172 bpm=164
# tempo_change_tick=571220 bpm=164
# tempo_change_tick=571268 bpm=164
# tempo_change_tick=571316 bpm=164
# tempo_change_tick=571364 bpm=164
# tempo_change_tick=571412 bpm=164
# tempo_change_tick=571460 bpm=164
# tempo_change_tick=571508 bpm=164
# tempo_change_tick=571556 bpm=164
# tempo_change_tick=571604 bpm=164
# tempo_change_tick=571652 bpm=164
# tempo_change_tick=571700 bpm=164
# tempo_change_tick=571748 bpm=164
# tempo_change_tick=571796 bpm=164
# tempo_change_tick=571844 bpm=164
# tempo_change_tick=571892 bpm=164
# tempo_change_tick=571940 bpm=164
# tempo_change_tick=571988 bpm=164
# tempo_change_tick=572036 bpm=164
# tempo_change_tick=572084 bpm=165
# tempo_change_tick=572132 bpm=165
# tempo_change_tick=572180 bpm=165
# tempo_change_tick=572228 bpm=165
# tempo_change_tick=572276 bpm=165
# tempo_change_tick=572324 bpm=165
# tempo_change_tick=572372 bpm=165
# tempo_change_tick=572420 bpm=165
# tempo_change_tick=572468 bpm=165
# tempo_change_tick=572516 bpm=165
# tempo_change_tick=572564 bpm=165
# tempo_change_tick=572612 bpm=165
# tempo_change_tick=572660 bpm=165
# tempo_change_tick=572708 bpm=165
# tempo_change_tick=572756 bpm=165
# tempo_change_tick=572804 bpm=165
# tempo_change_tick=572852 bpm=165
# tempo_change_tick=572900 bpm=165
# tempo_change_tick=572948 bpm=165
# tempo_change_tick=572996 bpm=165
# tempo_change_tick=573044 bpm=165
# tempo_change_tick=573092 bpm=165
# tempo_change_tick=573140 bpm=165
# tempo_change_tick=573188 bpm=165
# tempo_change_tick=573236 bpm=165
# tempo_change_tick=573284 bpm=165
# tempo_change_tick=573332 bpm=165
# tempo_change_tick=573380 bpm=165
# tempo_change_tick=573428 bpm=165
# tempo_change_tick=573476 bpm=165
# tempo_change_tick=573524 bpm=165
# tempo_change_tick=573572 bpm=165
# tempo_change_tick=573620 bpm=165
# tempo_change_tick=573668 bpm=165
# tempo_change_tick=573716 bpm=165
# tempo_change_tick=573764 bpm=165
# tempo_change_tick=573812 bpm=165
# tempo_change_tick=573860 bpm=165
# tempo_change_tick=573908 bpm=165
# tempo_change_tick=573956 bpm=165
# tempo_change_tick=574004 bpm=165
# tempo_change_tick=574052 bpm=165
# tempo_change_tick=574100 bpm=165
# tempo_change_tick=574148 bpm=165
# tempo_change_tick=574196 bpm=165
# tempo_change_tick=574244 bpm=165
# tempo_change_tick=574292 bpm=165
# tempo_change_tick=574340 bpm=166
# tempo_change_tick=574388 bpm=166
# tempo_change_tick=574436 bpm=166
# tempo_change_tick=574484 bpm=166
# tempo_change_tick=574532 bpm=166
# tempo_change_tick=574580 bpm=166
# tempo_change_tick=574628 bpm=166
# tempo_change_tick=574676 bpm=166
# tempo_change_tick=574724 bpm=166
# tempo_change_tick=574772 bpm=166
# tempo_change_tick=574820 bpm=166
# tempo_change_tick=574868 bpm=166
# tempo_change_tick=574916 bpm=166
# tempo_change_tick=574964 bpm=166
# tempo_change_tick=575012 bpm=166
# tempo_change_tick=575060 bpm=166
# tempo_change_tick=575108 bpm=166
# tempo_change_tick=575156 bpm=166
# tempo_change_tick=575204 bpm=166
# tempo_change_tick=575252 bpm=166
# tempo_change_tick=575300 bpm=166
# tempo_change_tick=575348 bpm=166
# tempo_change_tick=575396 bpm=166
# tempo_change_tick=575444 bpm=166
# tempo_change_tick=575492 bpm=166
# tempo_change_tick=575540 bpm=166
# tempo_change_tick=575588 bpm=166
# tempo_change_tick=575636 bpm=166
# tempo_change_tick=575684 bpm=166
# tempo_change_tick=575732 bpm=166
# tempo_change_tick=575780 bpm=166
# tempo_change_tick=575828 bpm=166
# tempo_change_tick=575876 bpm=166
# tempo_change_tick=575924 bpm=166
# tempo_change_tick=575972 bpm=166
# tempo_change_tick=576020 bpm=166
# tempo_change_tick=576068 bpm=166
# tempo_change_tick=576116 bpm=166
# tempo_change_tick=576164 bpm=166
# tempo_change_tick=576212 bpm=166
# tempo_change_tick=576260 bpm=166
# tempo_change_tick=576308 bpm=166
# tempo_change_tick=576356 bpm=166
# tempo_change_tick=576404 bpm=166
# tempo_change_tick=576452 bpm=166
# tempo_change_tick=576500 bpm=166
# tempo_change_tick=576548 bpm=166
# tempo_change_tick=576596 bpm=167
# tempo_change_tick=576644 bpm=167
# tempo_change_tick=576692 bpm=167
# tempo_change_tick=576740 bpm=167
# tempo_change_tick=576788 bpm=167
# tempo_change_tick=576836 bpm=167
# tempo_change_tick=576884 bpm=167
# tempo_change_tick=576932 bpm=167
# tempo_change_tick=576980 bpm=167
# tempo_change_tick=577028 bpm=167
# tempo_change_tick=577076 bpm=167
# tempo_change_tick=577124 bpm=167
# tempo_change_tick=577172 bpm=167
# tempo_change_tick=577220 bpm=167
# tempo_change_tick=577268 bpm=167
# tempo_change_tick=577316 bpm=167
# tempo_change_tick=577364 bpm=167
# tempo_change_tick=577412 bpm=167
# tempo_change_tick=577460 bpm=167
# tempo_change_tick=577508 bpm=167
# tempo_change_tick=577556 bpm=167
# tempo_change_tick=577604 bpm=167
# tempo_change_tick=577652 bpm=167
# tempo_change_tick=577700 bpm=167
# tempo_change_tick=577748 bpm=167
# tempo_change_tick=577796 bpm=167
# tempo_change_tick=577844 bpm=167
# tempo_change_tick=577892 bpm=167
# tempo_change_tick=577940 bpm=167
# tempo_change_tick=577988 bpm=167
# tempo_change_tick=578036 bpm=167
# tempo_change_tick=578084 bpm=167
# tempo_change_tick=578132 bpm=167
# tempo_change_tick=578180 bpm=167
# tempo_change_tick=578228 bpm=167
# tempo_change_tick=578276 bpm=167
# tempo_change_tick=578324 bpm=167
# tempo_change_tick=578372 bpm=167
# tempo_change_tick=578420 bpm=167
# tempo_change_tick=578468 bpm=167
# tempo_change_tick=578516 bpm=167
# tempo_change_tick=578564 bpm=167
# tempo_change_tick=578612 bpm=167
# tempo_change_tick=578660 bpm=167
# tempo_change_tick=578708 bpm=167
# tempo_change_tick=578756 bpm=167
# tempo_change_tick=578804 bpm=167
# tempo_change_tick=578852 bpm=168
# tempo_change_tick=578900 bpm=168
# tempo_change_tick=578948 bpm=168
# tempo_change_tick=578996 bpm=168
# tempo_change_tick=579044 bpm=168
# tempo_change_tick=579092 bpm=168
# tempo_change_tick=579140 bpm=168
# tempo_change_tick=579188 bpm=168
# tempo_change_tick=579236 bpm=168
# tempo_change_tick=579284 bpm=168
# tempo_change_tick=579332 bpm=168
# tempo_change_tick=579380 bpm=168
# tempo_change_tick=579428 bpm=168
# tempo_change_tick=579476 bpm=168
# tempo_change_tick=579524 bpm=168
# tempo_change_tick=579572 bpm=168
# tempo_change_tick=579620 bpm=168
# tempo_change_tick=579668 bpm=168
# tempo_change_tick=579716 bpm=168
# tempo_change_tick=579764 bpm=168
# tempo_change_tick=579812 bpm=168
# tempo_change_tick=579860 bpm=168
# tempo_change_tick=579908 bpm=168
# tempo_change_tick=579956 bpm=168
# tempo_change_tick=580004 bpm=168
# tempo_change_tick=580052 bpm=168
# tempo_change_tick=580100 bpm=168
# tempo_change_tick=580148 bpm=168
# tempo_change_tick=580196 bpm=168
# tempo_change_tick=580244 bpm=168
# tempo_change_tick=580292 bpm=168
# tempo_change_tick=580340 bpm=168
# tempo_change_tick=580388 bpm=168
# tempo_change_tick=580436 bpm=168
# tempo_change_tick=580484 bpm=168
# tempo_change_tick=580532 bpm=168
# tempo_change_tick=580580 bpm=168
# tempo_change_tick=580628 bpm=168
# tempo_change_tick=580676 bpm=168
# tempo_change_tick=580724 bpm=168
# tempo_change_tick=580772 bpm=168
# tempo_change_tick=580820 bpm=168
# tempo_change_tick=580868 bpm=168
# tempo_change_tick=580916 bpm=168
# tempo_change_tick=580964 bpm=168
# tempo_change_tick=581012 bpm=168
# tempo_change_tick=581060 bpm=168
# tempo_change_tick=581108 bpm=169
# tempo_change_tick=581156 bpm=169
# tempo_change_tick=581204 bpm=169
# tempo_change_tick=581252 bpm=169
# tempo_change_tick=581300 bpm=169
# tempo_change_tick=581348 bpm=169
# tempo_change_tick=581396 bpm=169
# tempo_change_tick=581444 bpm=169
# tempo_change_tick=581492 bpm=169
# tempo_change_tick=581540 bpm=169
# tempo_change_tick=581588 bpm=169
# tempo_change_tick=581636 bpm=169
# tempo_change_tick=581684 bpm=169
# tempo_change_tick=581732 bpm=169
# tempo_change_tick=581780 bpm=169
# tempo_change_tick=581828 bpm=169
# tempo_change_tick=581876 bpm=169
# tempo_change_tick=581924 bpm=169
# tempo_change_tick=581972 bpm=169
# tempo_change_tick=582020 bpm=169
# tempo_change_tick=582068 bpm=169
# tempo_change_tick=582116 bpm=169
# tempo_change_tick=582164 bpm=169
# tempo_change_tick=582212 bpm=169
# tempo_change_tick=582260 bpm=169
# tempo_change_tick=582308 bpm=169
# tempo_change_tick=582356 bpm=169
# tempo_change_tick=582404 bpm=169
# tempo_change_tick=582452 bpm=169
# tempo_change_tick=582500 bpm=169
# tempo_change_tick=582548 bpm=169
# tempo_change_tick=582596 bpm=169
# tempo_change_tick=582644 bpm=169
# tempo_change_tick=582692 bpm=169
# tempo_change_tick=582740 bpm=169
# tempo_change_tick=582788 bpm=169
# tempo_change_tick=582836 bpm=169
# tempo_change_tick=582884 bpm=169
# tempo_change_tick=582932 bpm=169
# tempo_change_tick=582980 bpm=169
# tempo_change_tick=583028 bpm=169
# tempo_change_tick=583076 bpm=169
# tempo_change_tick=583124 bpm=169
# tempo_change_tick=583172 bpm=169
# tempo_change_tick=583220 bpm=169
# tempo_change_tick=583268 bpm=169
# tempo_change_tick=583316 bpm=169
# tempo_change_tick=583364 bpm=170
# tempo_change_tick=583412 bpm=170
# tempo_change_tick=583460 bpm=170
# tempo_change_tick=583508 bpm=170
# tempo_change_tick=583556 bpm=170
# tempo_change_tick=583604 bpm=170
# tempo_change_tick=583650 bpm=170
# tempo_change_tick=583680 bpm=170
# tempo_change_tick=698880 bpm=510
# tempo_change_tick=733440 bpm=60
# tempo_change_tick=737280 bpm=120
time_ms,key,shift
2000,f,0
2000,Ctrl+t,0
2600,a,0
2900,s,0
2900,3,0
3200,d,0
3200,7,0
3200,5,1
3800,s,0
4100,a,0
4100,7,0
4400,p,0
4400,6,0
4400,1,0
4400,3,0
5000,p,0
5300,s,0
5300,1,0
5600,f,0
5600,3,0
5600,6,0
5900,1,0
6200,d,0
6200,3,0
6500,s,0
6500,6,0
6800,a,0
6800,Ctrl+t,0
6800,3,0
6800,5,1
7400,5,1
7700,s,0
7700,7,0
8000,d,0
8000,5,1
8000,0,0
8600,f,0
8900,5,1
9200,s,0
9200,6,0
9200,e,0
9200,0,0
9800,p,0
9800,6,0
9800,3,0
10400,p,0
10400,6,0
10400,1,0
10400,3,0
11000,7,0
11000,Ctrl+t,0
11300,8,0
11300,1,0
11600,9,0
11600,2,0
11900,d,0
12500,g,0
12800,j,0
13400,h,0
13700,g,0
13700,9,0
13700,2,0
14000,f,0
14000,8,0
14000,1,0
14300,8,0
14300,1,0
14900,s,0
15200,f,0
15800,d,0
16100,s,0
16400,a,0
16400,7,0
16400,Ctrl+t,0
17300,s,0
17600,d,0
18200,f,0
18500,7,0
18500,Ctrl+t,0
18800,s,0
18800,6,0
18800,Ctrl+e,0
19400,p,0
20000,p,0
21200,Ctrl+e,0
