# initial_tempo=120 bpm
# tempo_change_tick=599914 bpm=179
# tempo_change_tick=599920 bpm=179
# tempo_change_tick=599925 bpm=179
# tempo_change_tick=599931 bpm=179
# tempo_change_tick=599937 bpm=179
# tempo_change_tick=599942 bpm=179
# tempo_change_tick=599948 bpm=179
# tempo_change_tick=599954 bpm=179
# tempo_change_tick=599959 bpm=179
# tempo_change_tick=599965 bpm=179
# tempo_change_tick=599970 bpm=179
# tempo_change_tick=599976 bpm=179
# tempo_change_tick=599982 bpm=179
# tempo_change_tick=599987 bpm=179
# tempo_change_tick=599993 bpm=179
# tempo_change_tick=599999 bpm=179
# tempo_change_tick=600004 bpm=179
# tempo_change_tick=600010 bpm=179
# tempo_change_tick=600015 bpm=179
# tempo_change_tick=600021 bpm=179
# tempo_change_tick=600027 bpm=179
# tempo_change_tick=600032 bpm=179
# tempo_change_tick=600038 bpm=179
# tempo_change_tick=600044 bpm=179
# tempo_change_tick=600049 bpm=179
# tempo_change_tick=600055 bpm=179
# tempo_change_tick=600060 bpm=179
# tempo_change_tick=600066 bpm=179
# tempo_change_tick=600072 bpm=179
# tempo_change_tick=600077 bpm=179
# tempo_change_tick=600083 bpm=179
# tempo_change_tick=600089 bpm=179
# tempo_change_tick=600094 bpm=179
# tempo_change_tick=600100 bpm=179
# tempo_change_tick=600105 bpm=179
# tempo_change_tick=600111 bpm=179
# tempo_change_tick=600117 bpm=179
# tempo_change_tick=600122 bpm=178
# tempo_change_tick=600128 bpm=178
# tempo_change_tick=600134 bpm=178
# tempo_change_tick=600139 bpm=178
# tempo_change_tick=600145 bpm=178
# tempo_change_tick=600150 bpm=178
# tempo_change_tick=600156 bpm=178
# tempo_change_tick=600162 bpm=178
# tempo_change_tick=600167 bpm=178
# tempo_change_tick=600173 bpm=178
# tempo_change_tick=600179 bpm=178
# tempo_change_tick=600184 bpm=178
# tempo_change_tick=600190 bpm=178
# tempo_change_tick=600195 bpm=178
# tempo_change_tick=600201 bpm=178
# tempo_change_tick=600207 bpm=178
# tempo_change_tick=600212 bpm=178
# tempo_change_tick=600218 bpm=178
# tempo_change_tick=600224 bpm=178
# tempo_change_tick=600229 bpm=178
# tempo_change_tick=600235 bpm=178
# tempo_change_tick=600240 bpm=178
# tempo_change_tick=600246 bpm=178
# tempo_change_tick=600252 bpm=178
# tempo_change_tick=600257 bpm=178
# tempo_change_tick=600263 bpm=178
# tempo_change_tick=600269 bpm=178
# tempo_change_tick=600274 bpm=178
# tempo_change_tick=600280 bpm=178
# tempo_change_tick=600285 bpm=178
# tempo_change_tick=600291 bpm=178
# tempo_change_tick=600297 bpm=178
# tempo_change_tick=600302 bpm=178
# tempo_change_tick=600308 bpm=178
# tempo_change_tick=600314 bpm=178
# tempo_change_tick=600319 bpm=178
# tempo_change_tick=600325 bpm=178
# tempo_change_tick=600330 bpm=178
# tempo_change_tick=600336 bpm=178
# tempo_change_tick=600342 bpm=178
# tempo_change_tick=600347 bpm=178
# tempo_change_tick=600353 bpm=178
# tempo_change_tick=600359 bpm=178
# tempo_change_tick=600364 bpm=178
# tempo_change_tick=600370 bpm=178
# tempo_change_tick=600375 bpm=178
# tempo_change_tick=600381 bpm=178
# tempo_change_tick=600387 bpm=178
# tempo_change_tick=600392 bpm=178
# tempo_change_tick=600398 bpm=178
# tempo_change_tick=600404 bpm=178
# tempo_change_tick=600409 bpm=178
# tempo_change_tick=600415 bpm=178
# tempo_change_tick=600420 bpm=178
# tempo_change_tick=600426 bpm=178
# tempo_change_tick=600432 bpm=178
# tempo_change_tick=600437 bpm=178
# tempo_change_tick=600443 bpm=178
# tempo_change_tick=600449 bpm=178
# tempo_change_tick=600454 bpm=178
# tempo_change_tick=600460 bpm=178
# tempo_change_tick=600465 bpm=178
# tempo_change_tick=600471 bpm=178
# tempo_change_tick=600477 bpm=178
# tempo_change_tick=600482 bpm=178
# tempo_change_tick=600488 bpm=178
# tempo_change_tick=600494 bpm=178
# tempo_change_tick=600499 bpm=178
# tempo_change_tick=600505 bpm=178
# tempo_change_tick=600510 bpm=178
# tempo_change_tick=600516 bpm=178
# tempo_change_tick=600522 bpm=178
# tempo_change_tick=600527 bpm=178
# tempo_change_tick=600533 bpm=178
# tempo_change_tick=600539 bpm=178
# tempo_change_tick=600544 bpm=178
# tempo_change_tick=600550 bpm=178
# tempo_change_tick=600555 bpm=178
# tempo_change_tick=600561 bpm=178
# tempo_change_tick=600567 bpm=178
# tempo_change_tick=600572 bpm=178
# tempo_change_tick=600578 bpm=178
# tempo_change_tick=600584 bpm=178
# tempo_change_tick=600589 bpm=178
# tempo_change_tick=600595 bpm=178
# tempo_change_tick=600600 bpm=178
# tempo_change_tick=600606 bpm=178
# tempo_change_tick=600612 bpm=178
# tempo_change_tick=600617 bpm=178
# tempo_change_tick=600623 bpm=178
# tempo_change_tick=600629 bpm=178
# tempo_change_tick=600634 bpm=178
# tempo_change_tick=600640 bpm=178
# tempo_change_tick=600645 bpm=178
# tempo_change_tick=600651 bpm=178
# tempo_change_tick=600657 bpm=178
# tempo_change_tick=600662 bpm=178
# tempo_change_tick=600668 bpm=178
# tempo_change_tick=600674 bpm=178
# tempo_change_tick=600679 bpm=178
# tempo_change_tick=600685 bpm=178
# tempo_change_tick=600690 bpm=178
# tempo_change_tick=600696 bpm=178
# tempo_change_tick=600702 bpm=178
# tempo_change_tick=600707 bpm=178
# tempo_change_tick=600713 bpm=178
# tempo_change_tick=600719 bpm=178
# tempo_change_tick=600724 bpm=178
# tempo_change_tick=600730 bpm=178
# tempo_change_tick=600735 bpm=178
# tempo_change_tick=600741 bpm=178
# tempo_change_tick=600747 bpm=178
# tempo_change_tick=600752 bpm=178
# tempo_change_tick=600758 bpm=178
# tempo_change_tick=600764 bpm=178
# tempo_change_tick=600769 bpm=178
# tempo_change_tick=600775 bpm=178
# tempo_change_tick=600780 bpm=178
# tempo_change_tick=600786 bpm=178
# tempo_change_tick=600792 bpm=178
# tempo_change_tick=600797 bpm=178
# tempo_change_tick=600803 bpm=178
# tempo_change_tick=600809 bpm=178
# tempo_change_tick=600814 bpm=178
# tempo_change_tick=600820 bpm=178
# tempo_change_tick=600825 bpm=178
# tempo_change_tick=600831 bpm=178
# tempo_change_tick=600837 bpm=178
# tempo_change_tick=600842 bpm=177
# tempo_change_tick=600848 bpm=177
# tempo_change_tick=600854 bpm=177
# tempo_change_tick=600859 bpm=177
# tempo_change_tick=600865 bpm=177
# tempo_change_tick=600870 bpm=177
# tempo_change_tick=600876 bpm=177
# tempo_change_tick=600882 bpm=177
# tempo_change_tick=600887 bpm=177
# tempo_change_tick=600893 bpm=177
# tempo_change_tick=600899 bpm=177
# tempo_change_tick=600904 bpm=177
# tempo_change_tick=600910 bpm=177
# tempo_change_tick=600915 bpm=177
# tempo_change_tick=600921 bpm=177
# tempo_change_tick=600927 bpm=177
# tempo_change_tick=600932 bpm=177
# tempo_change_tick=600938 bpm=177
# tempo_change_tick=600944 bpm=177
# tempo_change_tick=600949 bpm=177
# tempo_change_tick=600955 bpm=177
# tempo_change_tick=600960 bpm=177
# tempo_change_tick=600966 bpm=177
# tempo_change_tick=600972 bpm=177
# tempo_change_tick=600977 bpm=177
# tempo_change_tick=600983 bpm=177
# tempo_change_tick=600989 bpm=177
# tempo_change_tick=600994 bpm=177
# tempo_change_tick=601000 bpm=177
# tempo_change_tick=601005 bpm=177
# tempo_change_tick=601011 bpm=177
# tempo_change_tick=601017 bpm=177
# tempo_change_tick=601022 bpm=177
# tempo_change_tick=601028 bpm=177
# tempo_change_tick=601034 bpm=177
# tempo_change_tick=601039 bpm=177
# tempo_change_tick=601045 bpm=177
# tempo_change_tick=601050 bpm=177
# tempo_change_tick=601056 bpm=177
# tempo_change_tick=601062 bpm=177
# tempo_change_tick=601067 bpm=177
# tempo_change_tick=601073 bpm=177
# tempo_change_tick=601079 bpm=177
# tempo_change_tick=601084 bpm=177
# tempo_change_tick=601090 bpm=177
# tempo_change_tick=601095 bpm=177
# tempo_change_tick=601101 bpm=177
# tempo_change_tick=601107 bpm=177
# tempo_change_tick=601112 bpm=177
# tempo_change_tick=601118 bpm=177
# tempo_change_tick=601124 bpm=177
# tempo_change_tick=601129 bpm=177
# tempo_change_tick=601135 bpm=177
# tempo_change_tick=601140 bpm=177
# tempo_change_tick=601146 bpm=177
# tempo_change_tick=601152 bpm=177
# tempo_change_tick=601157 bpm=177
# tempo_change_tick=601163 bpm=177
# tempo_change_tick=601169 bpm=177
# tempo_change_tick=601174 bpm=177
# tempo_change_tick=601180 bpm=177
# tempo_change_tick=601185 bpm=177
# tempo_change_tick=601191 bpm=177
# tempo_change_tick=601197 bpm=177
# tempo_change_tick=601202 bpm=177
# tempo_change_tick=601208 bpm=177
# tempo_change_tick=601214 bpm=177
# tempo_change_tick=601219 bpm=177
# tempo_change_tick=601225 bpm=177
# tempo_change_tick=601230 bpm=177
# tempo_change_tick=601236 bpm=177
# tempo_change_tick=601242 bpm=177
# tempo_change_tick=601247 bpm=177
# tempo_change_tick=601253 bpm=177
# tempo_change_tick=601259 bpm=177
# tempo_change_tick=601264 bpm=177
# tempo_change_tick=601270 bpm=177
# tempo_change_tick=601275 bpm=177
# tempo_change_tick=601281 bpm=177
# tempo_change_tick=601287 bpm=177
# tempo_change_tick=601292 bpm=177
# tempo_change_tick=601298 bpm=177
# tempo_change_tick=601304 bpm=177
# tempo_change_tick=601309 bpm=177
# tempo_change_tick=601315 bpm=177
# tempo_change_tick=601320 bpm=177
# tempo_change_tick=601326 bpm=177
# tempo_change_tick=601332 bpm=177
# tempo_change_tick=601337 bpm=177
# tempo_change_tick=601343 bpm=177
# tempo_change_tick=601349 bpm=177
# tempo_change_tick=601354 bpm=177
# tempo_change_tick=601360 bpm=177
# tempo_change_tick=601365 bpm=177
# tempo_change_tick=601371 bpm=177
# tempo_change_tick=601377 bpm=177
# tempo_change_tick=601382 bpm=177
# tempo_change_tick=601388 bpm=177
# tempo_change_tick=601394 bpm=177
# tempo_change_tick=601399 bpm=177
# tempo_change_tick=601405 bpm=177
# tempo_change_tick=601410 bpm=177
# tempo_change_tick=601416 bpm=177
# tempo_change_tick=601422 bpm=177
# tempo_change_tick=601427 bpm=177
# tempo_change_tick=601433 bpm=177
# tempo_change_tick=601439 bpm=177
# tempo_change_tick=601444 bpm=177
# tempo_change_tick=601450 bpm=177
# tempo_change_tick=601455 bpm=177
# tempo_change_tick=601461 bpm=177
# tempo_change_tick=601467 bpm=177
# tempo_change_tick=601472 bpm=177
# tempo_change_tick=601478 bpm=177
# tempo_change_tick=601484 bpm=177
# tempo_change_tick=601489 bpm=177
# tempo_change_tick=601495 bpm=177
# tempo_change_tick=601500 bpm=177
# tempo_change_tick=601506 bpm=177
# tempo_change_tick=601512 bpm=177
# tempo_change_tick=601517 bpm=177
# tempo_change_tick=601523 bpm=177
# tempo_change_tick=601529 bpm=177
# tempo_change_tick=601534 bpm=177
# tempo_change_tick=601540 bpm=177
# tempo_change_tick=601545 bpm=177
# tempo_change_tick=601551 bpm=177
# tempo_change_tick=601557 bpm=177
# tempo_change_tick=601562 bpm=176
# tempo_change_tick=601568 bpm=176
# tempo_change_tick=601574 bpm=176
# tempo_change_tick=601579 bpm=176
# tempo_change_tick=601585 bpm=176
# tempo_change_tick=601590 bpm=176
# tempo_change_tick=601596 bpm=176
# tempo_change_tick=601602 bpm=176
# tempo_change_tick=601607 bpm=176
# tempo_change_tick=601613 bpm=176
# tempo_change_tick=601619 bpm=176
# tempo_change_tick=601624 bpm=176
# tempo_change_tick=601630 bpm=176
# tempo_change_tick=601635 bpm=176
# tempo_change_tick=601641 bpm=176
# tempo_change_tick=601647 bpm=176
# tempo_change_tick=601652 bpm=176
# tempo_change_tick=601658 bpm=176
# tempo_change_tick=601664 bpm=176
# tempo_change_tick=601669 bpm=176
# tempo_change_tick=601675 bpm=176
# tempo_change_tick=601680 bpm=176
# tempo_change_tick=601686 bpm=176
# tempo_change_tick=601692 bpm=176
# tempo_change_tick=601697 bpm=176
# tempo_change_tick=601703 bpm=176
# tempo_change_tick=601709 bpm=176
# tempo_change_tick=601714 bpm=176
# tempo_change_tick=601720 bpm=176
# tempo_change_tick=601725 bpm=176
# tempo_change_tick=601731 bpm=176
# tempo_change_tick=601737 bpm=176
# tempo_change_tick=601742 bpm=176
# tempo_change_tick=601748 bpm=176
# tempo_change_tick=601754 bpm=176
# tempo_change_tick=601759 bpm=176
# tempo_change_tick=601765 bpm=176
# tempo_change_tick=601770 bpm=176
# tempo_change_tick=601776 bpm=176
# tempo_change_tick=601782 bpm=176
# tempo_change_tick=601787 bpm=176
# tempo_change_tick=601793 bpm=176
# tempo_change_tick=601799 bpm=176
# tempo_change_tick=601804 bpm=176
# tempo_change_tick=601810 bpm=176
# tempo_change_tick=601815 bpm=176
# tempo_change_tick=601821 bpm=176
# tempo_change_tick=601827 bpm=176
# tempo_change_tick=601832 bpm=176
# tempo_change_tick=601838 bpm=176
# tempo_change_tick=601844 bpm=176
# tempo_change_tick=601849 bpm=176
# tempo_change_tick=601855 bpm=176
# tempo_change_tick=601860 bpm=176
# tempo_change_tick=601866 bpm=176
# tempo_change_tick=601872 bpm=176
# tempo_change_tick=601877 bpm=176
# tempo_change_tick=601883 bpm=176
# tempo_change_tick=601889 bpm=176
# tempo_change_tick=601894 bpm=176
# tempo_change_tick=601900 bpm=176
# tempo_change_tick=601905 bpm=176
# tempo_change_tick=601911 bpm=176
# tempo_change_tick=601917 bpm=176
# tempo_change_tick=601922 bpm=176
# tempo_change_tick=601928 bpm=176
# tempo_change_tick=601934 bpm=176
# tempo_change_tick=601939 bpm=176
# tempo_change_tick=601945 bpm=176
# tempo_change_tick=601950 bpm=176
# tempo_change_tick=601956 bpm=176
# tempo_change_tick=601962 bpm=176
# tempo_change_tick=601967 bpm=176
# tempo_change_tick=601973 bpm=176
# tempo_change_tick=601979 bpm=176
# tempo_change_tick=601984 bpm=176
# tempo_change_tick=601990 bpm=176
# tempo_change_tick=601995 bpm=176
# tempo_change_tick=602001 bpm=176
# tempo_change_tick=602007 bpm=176
# tempo_change_tick=602012 bpm=176
# tempo_change_tick=602018 bpm=176
# tempo_change_tick=602024 bpm=176
# tempo_change_tick=602029 bpm=176
# tempo_change_tick=602035 bpm=176
# tempo_change_tick=602040 bpm=176
# tempo_change_tick=602046 bpm=176
# tempo_change_tick=602052 bpm=176
# tempo_change_tick=602057 bpm=176
# tempo_change_tick=602063 bpm=176
# tempo_change_tick=602069 bpm=176
# tempo_change_tick=602074 bpm=176
# tempo_change_tick=602080 bpm=176
# tempo_change_tick=602085 bpm=176
# tempo_change_tick=602091 bpm=176
# tempo_change_tick=602097 bpm=176
# tempo_change_tick=602102 bpm=176
# tempo_change_tick=602108 bpm=176
# tempo_change_tick=602114 bpm=176
# tempo_change_tick=602119 bpm=176
# tempo_change_tick=602125 bpm=176
# tempo_change_tick=602130 bpm=176
# tempo_change_tick=602136 bpm=176
# tempo_change_tick=602142 bpm=176
# tempo_change_tick=602147 bpm=176
# tempo_change_tick=602153 bpm=176
# tempo_change_tick=602159 bpm=176
# tempo_change_tick=602164 bpm=176
# tempo_change_tick=602170 bpm=176
# tempo_change_tick=602175 bpm=176
# tempo_change_tick=602181 bpm=176
# tempo_change_tick=602187 bpm=176
# tempo_change_tick=602192 bpm=176
# tempo_change_tick=602198 bpm=176
# tempo_change_tick=602204 bpm=176
# tempo_change_tick=602209 bpm=176
# tempo_change_tick=602215 bpm=176
# tempo_change_tick=602220 bpm=176
# tempo_change_tick=602226 bpm=176
# tempo_change_tick=602232 bpm=176
# tempo_change_tick=602237 bpm=176
# tempo_change_tick=602243 bpm=176
# tempo_change_tick=602249 bpm=176
# tempo_change_tick=602254 bpm=176
# tempo_change_tick=602260 bpm=176
# tempo_change_tick=602265 bpm=176
# tempo_change_tick=602271 bpm=176
# tempo_change_tick=602277 bpm=176
# tempo_change_tick=602282 bpm=175
# tempo_change_tick=602288 bpm=175
# tempo_change_tick=602294 bpm=175
# tempo_change_tick=602299 bpm=175
# tempo_change_tick=602305 bpm=175
# tempo_change_tick=602310 bpm=175
# tempo_change_tick=602316 bpm=175
# tempo_change_tick=602322 bpm=175
# tempo_change_tick=602327 bpm=175
# tempo_change_tick=602333 bpm=175
# tempo_change_tick=602339 bpm=175
# tempo_change_tick=602344 bpm=175
# tempo_change_tick=602350 bpm=175
# tempo_change_tick=602355 bpm=175
# tempo_change_tick=602361 bpm=175
# tempo_change_tick=602367 bpm=175
# tempo_change_tick=602372 bpm=175
# tempo_change_tick=602378 bpm=175
# tempo_change_tick=602384 bpm=175
# tempo_change_tick=602389 bpm=175
# tempo_change_tick=602395 bpm=175
# tempo_change_tick=602400 bpm=175
# tempo_change_tick=602406 bpm=175
# tempo_change_tick=602412 bpm=175
# tempo_change_tick=602417 bpm=175
# tempo_change_tick=602423 bpm=175
# tempo_change_tick=602429 bpm=175
# tempo_change_tick=602434 bpm=175
# tempo_change_tick=602440 bpm=175
# tempo_change_tick=602445 bpm=175
# tempo_change_tick=602451 bpm=175
# tempo_change_tick=602457 bpm=175
# tempo_change_tick=602462 bpm=175
# tempo_change_tick=602468 bpm=175
# tempo_change_tick=602474 bpm=175
# tempo_change_tick=602479 bpm=175
# tempo_change_tick=602485 bpm=175
# tempo_change_tick=602490 bpm=175
# tempo_change_tick=602496 bpm=175
# tempo_change_tick=602502 bpm=175
# tempo_change_tick=602507 bpm=175
# tempo_change_tick=602513 bpm=175
# tempo_change_tick=602519 bpm=175
# tempo_change_tick=602524 bpm=175
# tempo_change_tick=602530 bpm=175
# tempo_change_tick=602535 bpm=175
# tempo_change_tick=602541 bpm=175
# tempo_change_tick=602547 bpm=175
# tempo_change_tick=602552 bpm=175
# tempo_change_tick=602558 bpm=175
# tempo_change_tick=602564 bpm=175
# tempo_change_tick=602569 bpm=175
# tempo_change_tick=602575 bpm=175
# tempo_change_tick=602580 bpm=175
# tempo_change_tick=602586 bpm=175
# tempo_change_tick=602592 bpm=175
# tempo_change_tick=602597 bpm=175
# tempo_change_tick=602603 bpm=175
# tempo_change_tick=602609 bpm=175
# tempo_change_tick=602614 bpm=175
# tempo_change_tick=602620 bpm=175
# tempo_change_tick=602625 bpm=175
# tempo_change_tick=602631 bpm=175
# tempo_change_tick=602637 bpm=175
# tempo_change_tick=602642 bpm=175
# tempo_change_tick=602648 bpm=175
# tempo_change_tick=602654 bpm=175
# tempo_change_tick=602659 bpm=175
# tempo_change_tick=602665 bpm=175
# tempo_change_tick=602670 bpm=175
# tempo_change_tick=602676 bpm=175
# tempo_change_tick=602682 bpm=175
# tempo_change_tick=602687 bpm=175
# tempo_change_tick=602693 bpm=175
# tempo_change_tick=602699 bpm=175
# tempo_change_tick=602704 bpm=175
# tempo_change_tick=602710 bpm=175
# tempo_change_tick=602715 bpm=175
# tempo_change_tick=602721 bpm=175
# tempo_change_tick=602727 bpm=175
# tempo_change_tick=602732 bpm=175
# tempo_change_tick=602738 bpm=175
# tempo_change_tick=602744 bpm=175
# tempo_change_tick=602749 bpm=175
# tempo_change_tick=602755 bpm=175
# tempo_change_tick=602760 bpm=175
# tempo_change_tick=602766 bpm=175
# tempo_change_tick=602772 bpm=175
# tempo_change_tick=602777 bpm=175
# tempo_change_tick=602783 bpm=175
# tempo_change_tick=602789 bpm=175
# tempo_change_tick=602794 bpm=175
# tempo_change_tick=602800 bpm=175
# tempo_change_tick=602805 bpm=175
# tempo_change_tick=602811 bpm=175
# tempo_change_tick=602817 bpm=175
# tempo_change_tick=602822 bpm=175
# tempo_change_tick=602828 bpm=175
# tempo_change_tick=602834 bpm=175
# tempo_change_tick=602839 bpm=175
# tempo_change_tick=602845 bpm=175
# tempo_change_tick=602850 bpm=175
# tempo_change_tick=602856 bpm=175
# tempo_change_tick=602862 bpm=175
# tempo_change_tick=602867 bpm=175
# tempo_change_tick=602873 bpm=175
# tempo_change_tick=602879 bpm=175
# tempo_change_tick=602884 bpm=175
# tempo_change_tick=602890 bpm=175
# tempo_change_tick=602895 bpm=175
# tempo_change_tick=602901 bpm=175
# tempo_change_tick=602907 bpm=175
# tempo_change_tick=602912 bpm=175
# tempo_change_tick=602918 bpm=175
# tempo_change_tick=602924 bpm=175
# tempo_change_tick=602929 bpm=175
# tempo_change_tick=602935 bpm=175
# tempo_change_tick=602940 bpm=175
# tempo_change_tick=602946 bpm=175
# tempo_change_tick=602952 bpm=175
# tempo_change_tick=602957 bpm=175
# tempo_change_tick=602963 bpm=175
# tempo_change_tick=602969 bpm=175
# tempo_change_tick=602974 bpm=175
# tempo_change_tick=602980 bpm=175
# tempo_change_tick=602985 bpm=175
# tempo_change_tick=602991 bpm=175
# tempo_change_tick=602997 bpm=174
# tempo_change_tick=603002 bpm=174
# tempo_change_tick=603008 bpm=174
# tempo_change_tick=603014 bpm=174
# tempo_change_tick=603019 bpm=174
# tempo_change_tick=603025 bpm=174
# tempo_change_tick=603030 bpm=174
# tempo_change_tick=603036 bpm=174
# tempo_change_tick=603042 bpm=174
# tempo_change_tick=603047 bpm=174
# tempo_change_tick=603053 bpm=174
# tempo_change_tick=603059 bpm=174
# tempo_change_tick=603064 bpm=174
# tempo_change_tick=603070 bpm=174
# tempo_change_tick=603075 bpm=174
# tempo_change_tick=603081 bpm=174
# tempo_change_tick=603087 bpm=174
# tempo_change_tick=603092 bpm=174
# tempo_change_tick=603098 bpm=174
# tempo_change_tick=603104 bpm=174
# tempo_change_tick=603109 bpm=174
