# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
time_ms,key,shift
40286,7,0
40429,a,0
40429,e,1
40571,s,1
40571,6,1
40857,q,1
40857,4,1
41143,h,1
41143,w,1
41143,5,1
41429,h,1
41429,5,1
41429,9,1
41714,w,1
42000,d,1
42000,t,1
42143,d,1
42286,g,1
42286,4,1
42286,r,0
42429,h,1
42571,g,1
42571,4,1
42571,e,1
42714,f,0
42714,q,1
42857,d,1
42857,7,0
43143,9,1
43143,9,1
43286,d,1
43429,f,0
43429,8,1
43429,0,0
43714,h,1
43714,w,1
43714,0,0
43857,h,0
44000,r,0
44143,h,1
44286,h,0
44429,h,1
44571,j,1
44571,i,1
44571,q,1
44857,y,1
44857,9,1
45143,t,1
45143,8,1
45429,e,1
45429,6,1
45714,Ctrl+i,1
45714,h,1
45714,5,1
45714,5,1
45714,9,1
46000,w,1
46000,5,1
46000,5,1
46286,h,1
46286,Ctrl+i,1
46286,r,0
46571,t,1
46857,r,0
46857,4,1
46857,4,1
47000,h,1
47000,Ctrl+i,1
47143,h,1
47143,Ctrl+i,1
47143,e,1
47143,4,1
47143,4,1
47286,q,1
47429,5,1
47429,5,1
47571,Ctrl+i,1
47571,h,1
47714,h,1
47714,Ctrl+i,1
47714,9,1
47714,7,0
47714,7,0
48000,0,0
48000,8,1
48000,8,1
48143,Ctrl+i,1
48143,h,1
48286,h,1
48286,Ctrl+i,1
48286,w,1
48286,8,1
48286,8,1
48571,r,0
48714,h,1
48714,Ctrl+i,1
48857,Ctrl+i,1
48857,h,1
48857,u,0
49143,y,1
49143,7,0
49286,h,1
49286,Ctrl+i,1
49429,Ctrl+i,1
49429,h,1
49429,r,0
49429,7,0
49571,e,1
49714,6,1
49857,Ctrl+i,1
49857,h,1
50000,h,1
50000,Ctrl+i,1
50000,q,1
50000,4,1
50286,w,1
50286,5,1
50429,h,1
50429,Ctrl+i,1
50571,Ctrl+i,1
50571,h,1
50571,9,1
50571,5,1
50857,w,1
51000,Ctrl+i,1
51000,h,1
51143,Ctrl+i,1
51143,h,1
51143,t,1
51429,r,0
51429,4,1
51571,h,1
51571,Ctrl+i,1
51714,Ctrl+i,1
51714,h,1
51714,4,1
51714,e,1
51857,q,1
52000,7,0
52143,Ctrl+i,1
52143,h,1
52286,Ctrl+i,1
52286,h,1
52286,9,1
52286,9,1
52571,h,1
52571,Ctrl+i,1
52571,8,1
52571,0,0
52857,h,0
52857,0,0
52857,w,1
53143,r,0
53714,q,1
53714,i,1
54000,y,1
54000,9,1
54286,t,1
54286,8,1
54571,e,1
54571,6,1
54857,h,1
54857,Ctrl+i,1
54857,9,1
54857,5,1
54857,5,1
55143,5,1
55143,5,1
55143,w,1
55429,h,1
55429,Ctrl+i,1
55429,r,0
55714,t,1
56000,4,1
56000,4,1
56000,r,0
56143,h,1
56143,Ctrl+i,1
56286,Ctrl+i,1
56286,h,1
56286,e,1
56286,4,1
56286,4,1
56429,q,1
56571,5,1
56571,5,1
56714,Ctrl+i,1
56714,h,1
56857,h,1
